                                                       ITENS VENDIDOS NO PERIODO
 /04/2025  a  30/04/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
       0|              |          |      0-00                 |BLOCO ADELB AUTO ADES 38|     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |BLOCO ANOT C 100F SORTID|     3,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |BLOCO DE ANOTACAO NOTE F|     2,000|      17,60|       0,00|     0,00
       0|              |          |      0-00                 |BLOCO MONT MATRIX       |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |BLOCO PEDIDO S COPIA1X36|     6,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |BOBINA TERM 57X15 SILFER|     9,000|      29,25|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 150MM    |     1,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 200MM    |     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 35MM     |     5,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 60MM     |     3,000|       5,70|       0,00|     0,00
       0|              |          |      0-00                 |BOLA G SP811/817        |     4,000|      94,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA ISOPOR 25MM KNAUF  |    22,000|      11,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA ISOPOR 35MM KNAUF  |     3,000|       2,10|       0,00|     0,00
       0|              |          |      0-00                 |BOLA ISOPOR 75MM KNAUF  |     6,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA PNO2               |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA STRMIX 5 GST811-817|     2,000|      44,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA VINILPLAS CONFETE  |    10,000|      83,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA VINILPLAS N9 C/TX 5|     2,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLBINA TERMICA 80X40 KP|     9,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLHA DE SABAO 50ML     |     1,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLINHAS PARA PISCINA   |    40,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |BON DINDINHA BABY 0705  |     1,000|      27,50|       0,00|     0,00
       0|              |          |      0-00                 |BONECOS HEROI C5P       |     1,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA  MERCUR FUN 282|     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA DIVERTIDA FANTA|     2,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA FABER CASTELL T|    10,000|      42,60|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40704        |     1,000|       2,30|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40710 INTER P|     2,000|       4,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /04/2025  a  30/04/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |BORRACHA HE4O705        |     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC KIDS 40     |     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC TR OVAL SORT|     1,000|       2,80|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     5,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DELTA   |     3,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DUAS COR|     2,000|       2,60|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR FLASH   |     2,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR TRCOLOR |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MIX POUCO FAREL|     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA PONTEIRA MERCUR|     9,000|       3,15|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA RECOR MERCU    |     1,000|       1,80|       0,00|     0,00
       0|              |          |      0-00                 |BRINCANDO DE COLORIR    |    10,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |BRINDER CLIPS 32MM      |     5,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CACHORRO ESPECIAL       |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 BROCH LA FADINNE|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1/8 96F LIGHT    |     2,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 MAIS + 96FRS |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X8 LIBERTY 80F  |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ARMY 12M 192F    |     3,000|      75,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BICYCLES 1M 80F  |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BOM FEM 20M 320F |     1,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASILIDADE 96F  |     3,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART FAST 48F    |     2,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CLIF MASC 80F 1M |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD COST X ROBOTS 96F|     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ESP 1X4 NATURE 96|     1,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 15M 210F |     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 20 MAT 28|     1,000|      31,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD GAME 20M 320F    |     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192F WAR|     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192FLS F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK AMOR 20M 320|     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK WAY 20M 320F|     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD NATURE 20M 280F  |     2,000|      60,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PAPILIO 80F 1 MAT|     2,000|      46,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PET 1 MAT 80F    |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD POP COLLECTION 10|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD VERDE JAND 96F   |     2,000|      15,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WAY MASK 12M 192F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WOOF 1M 80F      |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X ANIMAL 10M 140F|     1,000|      18,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X MOTO 10M 140F  |     2,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XGIRL 10M 140F   |     3,000|      51,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XGIRLS 1M 80F    |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XSPORTS 20M 280F |     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CDKBOM FEM 15M 300F |     1,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CDNATURE 12M 168F   |     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CROCH D+ AZ 48F     |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD DES ESP GDE 48F     |     1,000|       8,50|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /04/2025  a  30/04/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAD DESENHO ESP 40F     |     1,000|       5,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 96F BRAS|     4,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CADER CD MAXCARS 10M    |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN AT MEDIA 1X8 48F |     5,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERN C DURA 1X8 KRAFT |     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 1/8 LA CREM|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA FASHION WOLD C|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 48FLS TURMA |     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 96F AZU CD TILIB|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO BRASILI 1X4 48F |    15,000|      52,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 ESP 200F |     4,000|      56,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 140FLS |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMY 1M 80F J|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMY MASK 10M|     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FAST 15M 240F|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 1M 80F |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GAMER 15M 240|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GIRL 1M 80F J|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 10M 160F|     2,000|      45,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MAXICARS IM 8|     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD NATURE 1M 80F|     3,000|      34,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO D+ CD 1/4 96FLS |     3,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE DESENHO CARTO|     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO UNIV 48FLS RS   |     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CADRENO CD FAST 1M 80F J|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CAIXA ARQUIVO MORTO PAPE|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CAIXA SORVETE ISOPOR 0,8|     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CALCULADORA KENKO KK-119|     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA NUM|     2,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |CAM HORANGER CARGAS 525 |     2,000|      46,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO BASCULANTE 897 |     1,000|      49,50|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO BOMBEIRO 0801  |     1,000|      31,50|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO DIVER PETRO CAR|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO DIVERTRANS BAU |     1,000|      29,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MINI CARGA 0636|     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MINI SOS 685   |     1,000|      13,80|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MT 2449        |     2,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MT 2452        |     3,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MT2450         |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO URB COLET 1410 |     1,000|      35,00|       0,00|     0,00
       0|              |          |      0-00                 |CANET BIC CRIST BOLD 1.6|     1,000|       2,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC 4 CORES      |     1,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CELEBRATION A|     3,000|      20,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 A|     2,000|       4,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 P|     9,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |    44,000|      52,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    95,000|      94,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRIT|    20,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRITO|     6,000|       6,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /04/2025  a  30/04/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    24,000|      28,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|    15,000|      25,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRAA|     5,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA1|     2,000|       3,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|     6,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|     6,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC SHIMMERS FASH|     5,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 AZUL|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 VERM|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|     5,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR TOP 200|     5,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA FABER CASTELL PRE|     1,000|       1,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE PRE 07|     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA AZUL |     8,000|      30,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     4,000|      15,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA VERM |     3,000|      11,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA QUE APAGA  FRIXIO|     2,000|      39,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    35,000|     133,00|       0,00|     0,00
       0|              |          |      0-00                 |CANTETA BIC F ENEM      |     2,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    22,000|      16,50|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|     3,000|       2,25|       0,00|     0,00
       0|              |          |      0-00                 |CARNE GPS SIDGRAPH      |     5,000|      27,50|       0,00|     0,00
       0|              |          |      0-00                 |CARREGADEIRA POP        |     1,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHO COUPE 780      |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHOS MULT MIX 6P FR|     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CARRO 03 PECAS RUSH     |     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO ANIMAL CORDA      |     1,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO CONTROLE MT 2313  |     2,000|      48,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO CONTROLE REMOTO MT|     3,000|     126,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO EVO BOMB RESGATE 1|     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO EVO CAR LUMAR 154 |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO GOL QUAD CL 786   |     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO HOT SPEED SPK     |     2,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO HOTWHEELS         |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO SOFTKART SL326    |     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRUAGEM ENCANTADA MT24|     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CART BINGO 100F CADERSIL|     1,000|       5,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COLOR SET CORE|    65,000|     104,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM CORES   |    74,000|      96,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA GUA CORES     |    52,000|     119,60|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA LAMINADO CORES|     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |CASTELO ALFANUMERICO    |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F BCO |    16,000|     134,40|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 3X0 ACC          |     1,000|       4,90|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES ACC 4X0          |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS 8/0 CHAPARRAU 25UN|     2,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC 2/0 C/100     |     4,000|      19,60|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /04/2025  a  30/04/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CLIPS ACC SORTIDO 2X0   |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS GALV CHAPARRAU 2/0|     1,000|       4,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 10G LE0 LE0 |     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 21G LEOLEO  |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA BAMBINI 90G |     4,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 500G  |     4,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 90G   |     2,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA MAX COLA 90G|     2,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA COALA 40G          |    10,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOLP|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOPL|     3,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA DO ARTESAO SILICONE|     4,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC BAST TRIS 40G  |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA GLITER 23G OURO ACR|     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR BAMBINI 90G |     4,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR COALA EVA 40|     7,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA KOALA 90|    14,000|     109,20|       0,00|     0,00
       0|              |          |      0-00                 |COLA PANO ACRILEX 35G   |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO FINO |   109,000|     109,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |     2,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA RENDIBOND 3 INST   |     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE 100G RENDI|     3,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE LIQ 50G RE|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA TEK BOND A793      |     3,000|      40,50|       0,00|     0,00
       0|              |          |      0-00                 |CONTRATO DE LOCACAO ANIM|    19,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CORANTE TUPY CORES      |     6,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO BIC A BASE DE |     5,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO CANETA 6ML GOL|     3,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO CANETA RADEX  |     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO FITA MASTER   |     2,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO MERCUR18ML    |     1,000|       4,20|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO TOQUE MAGICO  |     3,000|      14,40|       0,00|     0,00
       0|              |          |      0-00                 |CROCODILO MT2322        |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |DAMA E TRILHA           |     2,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |DIARIO HA78413          |     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FIT PEL  12X10    |    17,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FITIPEL 25X50     |     1,000|       4,80|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FITPEL 12MMX20M TR|     1,000|       1,60|       0,00|     0,00
       0|              |          |      0-00                 |DUREX POLISIL 12X50     |     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX QUALITAPE 24X50   |     4,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX TRANSP 18X50      |     1,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX TRANSP 5802 45MMX4|     7,000|      66,50|       0,00|     0,00
       0|              |          |      0-00                 |DUREX TRANSP MAIS 12X20 |     2,000|       3,20|       0,00|     0,00
       0|              |          |      0-00                 |ELASTICO MERCUR 100UND S|     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |ELASTICO MERCUR 60UND ST|     5,000|      30,60|       0,00|     0,00
       0|              |          |      0-00                 |ENF CORACAO ASH820062   |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |ENV.C.VISITA 72X108MM C/|     3,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |ENV.CARTA 114X162MM C/10|    37,000|      27,75|       0,00|     0,00
       0|              |          |      0-00                 |ENVEL BRANCO 17X25 SOF 7|     4,000|       2,40|       0,00|     0,00
       0|              |          |      0-00                 |ENVELO BRANCO 26X36     |     3,000|       3,60|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
