                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
       0|              |          |      0-00                 |BOLHA SABAO SORT T4F5175|     2,000|       9,60|       0,00|     0,00
       0|              |          |      0-00                 |BOLHAS DE SABAO ESPORTE |     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |BOLINHAS PARA PISCINA   |    43,000|      51,60|       0,00|     0,00
       0|              |          |      0-00                 |BONECA  C ACESSO LINA MT|     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA DITINHAS BRANCA  |     1,000|      32,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |BONECA GGB PRICESA      |     2,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA GGB SEREIA 382   |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |BONECA MT1119           |     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA MT2047 LINA      |     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA MT2457 LINA      |     4,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECO ASTRO MT2375     |     2,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECO MILITAR MT2013   |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |BONEQUINHA DO POTE      |     1,000|      80,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA  MERCUR FUN 282|     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA FABER CASTELL T|     3,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40704        |     2,000|       4,60|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE4O705        |     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC KIDS 40     |     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC QUAD N60    |     5,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC TR OVAL SORT|     1,000|       2,80|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCU CLEAN COR|     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR 40 QUADR|     4,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DELTA   |     3,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DUAS COR|     5,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA PONTEIRA MERCUR|     4,000|       1,45|       0,00|     0,00
       0|              |          |      0-00                 |BRINCANDO APREND LETRAS |     1,000|      13,90|       0,00|     0,00
       0|              |          |      0-00                 |BRINCANDO DE COLORIR    |     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |BRINDER CLIPS 32MM      |     7,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CACAMBA DEKO            |     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CACAMBA KRAFT BQ4001S   |     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD + 96F LR     |     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD 48F RX       |     2,000|      11,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1X4 BROC JAND FEM 48|     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1/8 96F LIGHT    |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 FAST 200F    |     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 MAIS + 96FRS |     2,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X8 LIBERTY 80F  |     2,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 4 ELEMENTOS 20M 3|     2,000|      88,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ARMY 12M 192F    |     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BICYCLES 1M 80F  |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BR 1X4 PINK 48F  |     4,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASILIDADE 96F  |     7,000|      68,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC 48F PRETO   |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC X FOTO 1M 80|     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROCHURAO 48F VER|     8,000|      41,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART FAST 48F    |     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART PET 80F     |     1,000|      17,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 10M 140F |     3,000|      51,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LINDINHAS 1M 80F |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192F WAR|     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192FLS F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK WAY 20M 320F|     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MAXCAR 12 MAT 168|     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PET 1 MAT 80F    |     1,000|      12,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAD CD STITCH 10M 160F  |     1,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD VD UNIV 48F TILIB|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD VERDE JAND 96F   |     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WOOF 1M 80F      |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-ANIMAL 12M 168F|     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-PHOTO 1M 80F   |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XPICKUP 20M 280F |     1,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CROCH D+ AZ 48F     |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD DES ESP GDE 48F     |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD DESENHO ESP 40F     |     1,000|       5,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 48F PERF|    11,000|      38,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 96F BRAS|     5,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CADEIRA PAPINHA         |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN AT MEDIA 1X8 48F |     3,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERN C DURA 1X8 KRAFT |     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 96FLS HOJAS |     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10MAT 140FLS NAT|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 96F AZU CD TILIB|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO C D BRACHURAO VE|     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 ESP 200F |     4,000|      56,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 140FLS |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ACT 1M 80F JA|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 1M 80F |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 12M 192F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MAXICARS IM 8|     6,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD PRETO  1X4  4|     1,000|       6,30|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO D+ CD 1/4 96FLS |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE BOLSO        |     3,000|       3,90|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE DESENHO CARTO|     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO PEQ TURM DO JAND|     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO UNIV. PERFIL 10X|     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO UNIV. PERFIL 8X1|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAIXA SORVETE ISOPOR 0,8|     2,000|      14,40|       0,00|     0,00
       0|              |          |      0-00                 |CALCULADORA KENKO KK-119|     5,000|      89,50|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 1            |     5,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 2            |     3,000|       5,40|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 4            |     6,000|      10,80|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA LET|     2,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CAM HORANGR CLASSIC AGRO|     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMPAINHA BAZZE         |     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CAN COMP 0,4 MICROLIN VM|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CAN FA                  |    17,000|      28,70|       0,00|     0,00
       0|              |          |      0-00                 |CANECA MELAMNINE NATALIN|     1,000|      11,00|       0,00|     0,00
       0|              |          |      0-00                 |CANET BIC CRIST BOLD 1.6|     4,000|       8,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC 4 CORES      |     1,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 A|     8,000|      17,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 P|     3,000|       6,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |    39,000|      46,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    44,000|      43,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRIT|    14,000|      14,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRITO|     6,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    35,000|      42,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     5,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRAA|    12,000|      20,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|     3,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|     3,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMP ECONOMIC PRE|     6,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 AZUL|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 PRET|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07B 1,2|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     8,000|      11,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|    57,000|      57,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR TOP 200|     3,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROGRAFICA AZU|     2,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROGRAFICA PIL|     1,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROGRAFICA PRE|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA FABER CASTELL PRE|     1,000|       1,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HID FC 12        |     2,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |    26,000|      95,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE PRE 07|     9,000|      33,90|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE VERM 0|     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA AZUL |     4,000|      15,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     2,000|       7,30|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA VERM |     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA TRILUX AZUL FABER|     1,000|       1,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    18,000|      70,20|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    18,000|      14,20|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|     5,000|       3,75|       0,00|     0,00
       0|              |          |      0-00                 |CARNE GPS SIDGRAPH      |     1,000|       5,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHO SEDAN 770      |     1,000|      18,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHOS BS TOYS SORT C|     3,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHOS MULT MIX 6P FR|     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CARRO C CONTROLE MT2314 |     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO CITY TRAFFIC      |     1,000|      28,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO CONTROLE REMOTO MT|     1,000|      42,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO DUPLO CAR BS TOYS |     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO TOK KIDS MT1091   |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO TOK KIDS MT2084   |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CART BINGO 100F CADERSIL|     2,000|      10,40|       0,00|     0,00
       0|              |          |      0-00                 |CART PR  DUP EST 09     |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTEIRA HWJ D-347P     |     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COLOR SET CORE|   148,000|     236,80|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM CORES   |   100,000|     130,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA GUA CORES     |    49,000|     112,70|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA LAMINADO CORES|     4,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA PESO 40 MILENI|     2,000|       4,40|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA PR BCA CARTAZ |    15,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CAVALO C/20 10316       |     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CESTA RET TRAMA PLASUTIL|     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F AMA |     1,000|      12,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F VED |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAPEL PALHA DSF 35CM   |     3,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAVEIRO  ACRIMET       |     1,000|       7,50|       0,00|     5,00
       0|              |          |      0-00                 |CLIPS ACC 2/0 C/100     |     6,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC SORTIDO 2X0   |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS BINDER 51MM       |     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 10G LE0 LE0 |     7,000|      17,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 21G LEOLEO  |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO LEOLEO 40G  |     1,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO SCOT COMPAC |     1,000|       6,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA BAMBINI 90G |     5,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 1KG   |     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 90G   |     4,000|      15,60|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA MAX COLA 90G|     3,000|      10,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA COALA 40G          |     9,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOLP|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA DO ARTESAO         |     3,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |COLA DO ARTESAO SILICONE|     4,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC GLITER ACRILEX |     1,000|       6,70|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC GLITER ACRILEX |     1,000|       6,70|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC GLITER ACRILEX |     2,000|      13,40|       0,00|     0,00
       0|              |          |      0-00                 |COLA GLITER 23G OURO ACR|     1,000|       4,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR COALA EVA 40|     9,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA KOALA 90|     2,000|      15,60|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO FINO |   150,000|     150,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |    65,000|     130,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA RENDIBOND 3 INST   |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE 100G RENDI|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE LIQ 50G RE|    10,000|      54,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA TEK BOND A793      |     8,000|     108,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA TEKBOND 20G MOVELEI|     1,000|      16,20|       0,00|     0,00
       0|              |          |      0-00                 |COLAINST RENDBOND 20G 2 |     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |COMPASSO TRIS           |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CONTRATO DE LOCACAO ANIM|    16,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CORANTE TUPY CORES      |     6,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO BIC A BASE DE |     3,000|      12,60|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO MERCUR A BASE |     4,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CORRETIVO TOQUE MAGICO  |     5,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CRACHA HORIZONTAL ACP   |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CRAMPO GALV 26X6 MAIS C |     3,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CROCODILO MT2322        |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CRTAZ VENDE SIDGRAF     |     4,000|       2,40|       0,00|     0,00
       0|              |          |      0-00                 |DESCOBRINDO O MUNDO ELEF|     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |DIARIO C CADEADO 48F FRU|     2,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |DIARIO HA78413          |     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |DINHEIRINHO             |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |DIVISORIA PARA FICHARIO |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FIT PEL  12X10    |     3,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |DUREX FITPEL 12X33M     |    11,000|      24,20|       0,00|     0,00
       0|              |          |      0-00                 |DUREX QUALITAPE 24X50   |     4,000|      20,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /06/2025  a  30/06/2025
  ----------------------------------------------------------------------------------------------------------------------------------
