                                                       ITENS VENDIDOS NO PERIODO
 /07/2025  a  29/07/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
       0|              |          |      0-00                 |CAD CD 96 F JANDAIA VERM|     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ACT 20M 320F     |     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BICYCLES 1M 80F  |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASILIDADE 96F  |     9,000|      88,20|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC 48F PRETO   |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART FAST RACE 80|     3,000|      52,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART PET 80F     |     2,000|      35,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CLIF FEM 1M 8OF  |     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CLIF MASC 80F 1M |     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 10M 140F |     3,000|      51,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 12M 168F |     2,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 15M 210F |     2,000|      48,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 20 MAT 28|     1,000|      31,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FURRY BEARS 12M 2|     1,000|      34,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD KBOM FEM 20M 400F|     1,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LIKE IT 1M 80F   |     1,000|      13,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /07/2025  a  29/07/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAD CD LINDINHAS 1M 80F |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192F WAR|     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192FLS F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK FEMME 20M 32|     2,000|      80,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK WAY 20M 320F|     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PAPILIO 80F 1 MAT|     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD POP COLLECTION 10|     5,000|     125,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD STYLE MASK 15M 24|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD SUPER CHIC 20M 40|     1,000|      52,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WAY 1M 80F       |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-ANIMAL 12M 168F|     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-PHOTO 1M 80F   |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X PICKUP 12M 168F|     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XGIRLS 1M 80F    |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XMOTO 15M 210F   |     1,000|      23,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XPHOTO 12M 168F  |     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XSPORT 15M 210F  |     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XSURFING 15M 210F|     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CDNATURE 12M 168F   |     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 48F PERF|     5,000|      17,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 96F BRAS|     3,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADER CD MAXCARS 10M    |     3,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN AT MEDIA 1X8 48F |    19,000|      47,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERN C DURA 1X8 KRAFT |     4,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 1/8 LA CREM|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 96FLS HOJAS |     0,000|       8,00|       0,00|     8,00
       0|              |          |      0-00                 |CADERNO 10 MAT 140FLS BI|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10MAT 140FLS NAT|     2,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 96F AZU CD TILIB|     3,000|      42,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 ESP 200F |     8,000|     112,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 UNICONS 9|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 140FLS |     2,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 140FLS |     2,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     3,000|      66,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 12MAT SUPER C|     1,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FAST MASK 12M|     1,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 15M 240|     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 12M 192F|     2,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MAXICARS IM 8|     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD PRETO  1X4  4|     1,000|       6,30|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD X MOTO 12M 16|     2,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD X SPORT 1M 80|     1,000|      11,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO D+ CD 1/4 96FLS |     2,000|      24,00|       0,00|     8,00
       0|              |          |      0-00                 |CADERNO DE BOLSO        |    21,000|      27,30|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE DESENHO CARTO|     3,000|      19,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO PEQUENO PATATI P|     3,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO UNIV 48FLS RS   |     2,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO UNIV. PERFIL 10X|     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNOA CD 10MAT FAST 1|     1,000|      22,50|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /07/2025  a  29/07/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CADRENO CD FAST 1M 80F J|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 1            |     2,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 2            |     5,000|       9,20|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 4            |     3,000|       5,60|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MT 2452        |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO MT2450         |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CAMNHAO MT12303         |     2,000|      27,60|       0,00|     0,00
       0|              |          |      0-00                 |CAMPAINHA DE MESA BRW 85|     1,000|      29,50|       0,00|     0,00
       0|              |          |      0-00                 |CAN FA                  |    64,000|     108,70|       0,00|     0,00
       0|              |          |      0-00                 |CAN GEL MOLIM METALICA P|     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC 4 CORES      |     3,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 A|     2,000|       4,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 P|     3,000|       6,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |    66,000|      84,00|       0,00|     4,80
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    48,000|      49,00|       0,00|     1,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    17,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    18,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    90,000|     108,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     9,000|      15,30|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     5,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     2,000|       3,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|    15,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC SHIMMERS FASH|     5,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07B 1,2|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     4,000|       5,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA DE CEDULA FALSA J|     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROGRAFICA PRE|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HID FC 12        |     3,000|      45,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HIDROCOR  TRIS C/|     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HIDROCOR LEO&LO 1|     3,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |     5,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE PRE 07|     3,000|      11,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE VERM 0|     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FRIXION BAL|     1,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA AZUL |     6,000|      22,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     2,000|       7,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA VERM |     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    27,000|     105,30|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO P/ TECIDO CORES |     2,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    15,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|    10,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CARR0 DUPLO TURBO 607   |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHA P/ BONECA LUMMA|     1,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHO COUPE 780      |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO ASTON POLIC LUN 13|     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO DEKO TORA 1396    |     1,000|      18,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO GIRA GIRA         |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO HOT SPEED SPK     |     2,000|      25,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /07/2025  a  29/07/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CARRO HOTWHEELS         |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO NEW TRUCK PLATAF  |     1,000|      25,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO SOFTKART SL326    |     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO TOK 4P MT1118     |     1,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO TOK KIDS MT2084   |     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CART BINGO 100F CADERSIL|     2,000|      10,40|       0,00|     0,00
       0|              |          |      0-00                 |CARTAO BRILHO VM PREMIAT|     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTAZ ALUGA 50FL SIDGRA|     2,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COLOR SET CORE|    55,000|      91,20|       0,00|     3,20
       0|              |          |      0-00                 |CARTOLINA COMUM CORES   |    92,000|     119,60|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM VERDE 48|     2,000|       1,52|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA GUA CORES     |    34,000|      78,20|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA LAMINADO CORES|     5,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA PESO 40 MILENI|     4,000|       8,80|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA PR BCA CARTAZ |    21,000|      54,00|       0,00|    12,00
       0|              |          |      0-00                 |CASA PLAST MT2027       |     2,000|      27,60|       0,00|     0,00
       0|              |          |      0-00                 |CASTELO ABC26P 8X8MM    |     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CASTELO ALFANUMERICO    |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CD ELGIN                |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CEGONHEIRO 486          |     3,000|      52,50|       0,00|     0,00
       0|              |          |      0-00                 |CHAVEIRO  ACRIMET       |     6,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CHOCALHO TOP KIDS 4 P MT|     1,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 3X0 ACC          |     2,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 8|0 ACC          |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES ACC 4X0          |     4,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC  MINI COLOR   |     1,000|       6,90|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC 2/0 C/100     |     6,000|      34,30|       0,00|     4,90
       0|              |          |      0-00                 |COBRA NAJA CORES        |     4,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 10G LE0 LE0 |     7,000|      17,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO LEOLEO 40G  |     2,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA BAMBINI 90G |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 1KG   |     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 500G  |     4,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 90G   |     4,000|      15,60|       0,00|     0,00
       0|              |          |      0-00                 |COLA COALA 40G          |    21,000|      46,20|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOLP|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA DO ARTESAO SILICONE|     1,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA GUENTE IBEL        |     0,000|       0,80|       0,00|     0,80
       0|              |          |      0-00                 |COLA ISOPOR COALA EVA 40|     7,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA KOALA 90|     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA PANO ACRILEX 35G   |     3,000|      19,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO FINO |    78,000|      78,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |     1,000|       1,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |    27,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE 100G RENDI|     4,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE LIQ 50G RE|     7,000|      38,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA TEK BOND A793      |     9,000|     121,50|       0,00|     0,00
       0|              |          |      0-00                 |COMP ESC LEOELEO PASTEL |     3,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CONTRATO DE LOCACAO ANIM|     6,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COPO PLASULT RETRATIL IN|     1,000|      12,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /07/2025  a  29/07/2025
  ----------------------------------------------------------------------------------------------------------------------------------
