                                                       ITENS VENDIDOS NO PERIODO
 /03/2025  a  31/03/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
       0|              |          |      0-00                 |BLOCO PEDIDO S COPIA1X36|    26,000|      62,50|       0,00|     0,00
       0|              |          |      0-00                 |BOBINA SIFLER 80X40     |     5,000|      39,50|       0,00|     0,00
       0|              |          |      0-00                 |BOBINA TERM 57X15 SILFER|    10,000|      32,50|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 100MM    |     1,000|       4,30|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 150MM    |     1,000|      10,50|       0,00|     0,00
       0|              |          |      0-00                 |BOLA DE ISOPOR 60MM     |     1,000|       1,90|       0,00|     0,00
       0|              |          |      0-00                 |BOLA ISOPOR 75MM KNAUF  |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA STRMIX 5 GST811-817|     5,000|     110,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLA VOLEI              |     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLBINA TERMICA 80X40 KP|    13,000|     104,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLHA DE SABAO 50ML     |     1,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |BOLHA SABAO SORT T4F5175|     1,000|       4,80|       0,00|     0,00
       0|              |          |      0-00                 |BOLINHAS PARA PISCINA   |   100,000|     100,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA C/ACESSORIOS MT21|     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA COZINHEIRA MT1556|     1,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA LUCY             |     2,000|      76,00|       0,00|     0,00
       0|              |          |      0-00                 |BONECA MULT MIX SEREIA  |     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |BONEQUINHA DOS SONHOS   |     0,000|      10,00|       0,00|    10,00
       0|              |          |      0-00                 |BORRACHA BCA 60 LEO LEO |     7,000|       3,50|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /03/2025  a  31/03/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |BORRACHA BRANCA GRANDE F|     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA DIVERTIDA FANTA|     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA FABER CASTELL T|    26,000|     105,90|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40710 INTER P|     6,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC KIDS 40     |     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     2,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     3,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DELTA   |     2,000|       5,60|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DUAS COR|     6,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR FLASH   |     1,000|       1,90|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR TRCOLOR |     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MIX POUCO FAREL|     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA PONTEIRA MERCUR|     8,000|       2,80|       0,00|     0,00
       0|              |          |      0-00                 |BRINCANDO DE COLORIR    |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |BRINDER CLIPS 32MM      |     3,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |BRINQUEDO DE PRAIA 3 PEC|     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 BROC CD NINA 48F|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 BROCH LA FADINNE|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD + 96F LR     |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD D+ 48F RS    |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD BRAC UNIV CD 96FWOOF|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD BROC UNIV CD COST 96|     1,000|      14,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD C DURA UNICORN I BEL|     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 FAST 200F    |     1,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X8 LIBERTY 80F  |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 4 ELEM 10M 160F  |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 4 ELEM 1MAT 80F  |     2,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ACT 20M 320F     |     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BICYCLES 1M 80F  |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BOM D+ MASC 10 MA|     2,000|      44,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BR 1X4 PINK 48F  |     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASI 15 300F    |     1,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASILIDADE 96F  |     2,000|      19,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC 48F PRETO   |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC 96F VERD    |     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC INIV HURRAC |     1,000|      13,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROCHU AMARELO   |     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART FAST 48F    |     4,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CLIF MASC 80F 1M |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ESP 1X4 NATURE 96|     3,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 10M 140F |     3,000|      51,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 15M 210F |     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 20 MAT 28|     2,000|      62,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LIKE IT 1M 80F   |     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LINDINHAS 1M 80F |     3,000|      38,40|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MAXCAR 12 MAT 168|     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD NATURE 20M 280F  |     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PAPILIO 80F 1 MAT|     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PET 1 MAT 80F    |     2,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD POP COLLECTION 10|     1,000|      25,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /03/2025  a  31/03/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAD CD STYLE MASK 15M 24|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD UNIV D+ 96F      |     2,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD VERDE JAND 96F   |     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WAY MASK 12M 192F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WOOF 1M 80F      |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XANIMAL 15M 210F |     3,000|      75,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XGIRLS 1M 80F    |     2,000|      25,60|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XMOTO 15M 210F   |     1,000|      23,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XSPORT 15M 210F  |     1,000|      24,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XSURFING 15M 210F|     2,000|      48,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XTREME 12M 240F  |     1,000|      27,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CROCH D+ AZ 48F     |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD DESENHO ESP 40F     |     1,000|       5,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD ESPIRAL 1X4 96F BRAS|     5,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN ANOT VMP 8X10,5CM|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERN AT MEDIA 1X8 48F |     4,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 7,5X10,5CM |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD BLACK ON WH|     3,000|      29,40|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD LUMI 1X8 96|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA WEST VILLAGE 1|     1,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 96FLS FAST  |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10 MAT 140FLS BI|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10MAT 140FLS NAT|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 96F AZU CD TILIB|     2,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO BRASILI 1X4 48F |     6,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 ESP 200F |     2,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     2,000|      45,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMT 15M 240F|     2,000|      64,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMY 1M 80F J|     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMY MASK 10M|     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD BROCH PRE 96 |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FAST 15M 240F|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FAST 20M 320F|     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 15M 240|     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 1M 80F |     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GAMER 15M 240|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GIRL 1M 80F J|     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 10M 160F|     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO D+ CD 1/4 48FLS |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE BOLSO        |    30,000|      36,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE DESENHO CARTO|     2,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE MUSICA 40F   |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO PEQUENO PATATI P|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNOA CD 10MAT FAST 1|     2,000|      45,00|       0,00|     0,00
       0|              |          |      0-00                 |CADRENO CD FAST 1M 80F J|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CAIXA DE SORVETE 0,75L  |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CALCULADORA KENKO KK-119|     4,000|      70,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 1            |     1,000|       1,80|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA LET|     1,000|       4,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /03/2025  a  31/03/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA NUM|     1,000|       3,90|       0,00|     0,00
       0|              |          |      0-00                 |CAM HORANGER CLAS CONST |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMIAO AMAR E PRAIA     |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CAN FA                  |     9,000|      15,30|       0,00|     0,00
       0|              |          |      0-00                 |CAN GEL MOLIM METALICA P|     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CANET BIC CRIST BOLD 1.6|     3,000|       6,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC 4 CORES      |    10,000|      94,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CELEBRATIO PR|     1,000|       6,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CELEBRATION A|     3,000|      20,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 A|     8,000|      17,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 P|     2,000|       4,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |    36,000|      43,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    56,000|      55,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|     6,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|     5,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    38,000|      45,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     3,000|       5,10|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     3,000|       6,80|       0,00|     1,70
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     1,000|       1,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|     3,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|     7,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC SHIMMERS FASH|     5,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR  07 VER|     5,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 AZUL|    14,000|      16,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 PRET|     1,000|       1,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07B 1,2|     4,000|       5,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     3,000|       4,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|    21,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR TOP 200|     2,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA CORRETIVO BRW 9ML|     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA FABER CASTELL PRE|     6,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA MOLIN  GEL NET OU|     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |     4,000|      15,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE VERM 0|     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     1,000|       3,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PONTA FINA TOK 10|     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA QUE APAGA  FRIXIO|     1,000|      19,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA WAVE CIS 4ML     |     1,000|       9,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    21,000|      83,60|       0,00|     3,80
       0|              |          |      0-00                 |CANTETA BIC F ENEM      |    10,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CAPA MDE CHUVA INFANTIL |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO P/ TECIDO CORES |     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    25,000|      18,75|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|     4,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |CARNE GPS SIDGRAPH      |     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRINHA P/ BONECA LUMMA|     1,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CARRO FRICCAO           |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CARRO HOT SPEED SPK     |     1,000|      14,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /03/2025  a  31/03/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CARRUAGEM ENCANTADA MT24|     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COLOR SET CORE|    75,000|     120,00|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM CORES   |   149,000|     193,70|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA COMUM VERDE 48|     4,000|       3,04|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA GUA CORES     |    21,000|      48,30|       0,00|     0,00
       0|              |          |      0-00                 |CARTOLINA LAMINADO CORES|     3,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CASTELINHO DOS SONHOS MT|     1,000|      32,00|       0,00|    16,00
       0|              |          |      0-00                 |CD ELGIN                |     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CHAMEQUINHO A4 100F BCO |    18,000|     151,20|       0,00|     0,00
       0|              |          |      0-00                 |CHOCALHO TOK KIDS       |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES 3X0 ACC          |     2,000|       9,60|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES ACC 4X0          |     3,000|      14,90|       0,00|     0,00
       0|              |          |      0-00                 |CLIPES CRACHA           |     7,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS 8/0 CHAPARRAU 25UN|     2,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS ACC 2/0 C/100     |     9,000|      49,00|       0,00|     4,90
       0|              |          |      0-00                 |CLIPS ACC 50 UN 6/0     |     1,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS BINDER 51MM       |     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |CLIPS COLOR CHAPARRAU 2/|     1,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |COL COLOR KOALA 25G     |     1,000|       2,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BAST TRIS 10G      |     1,000|       4,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO 10G LE0 LE0 |     3,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO BAZZE 10G   |     4,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BASTAO SCOT COMPAC |     2,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA BAMBINI 90G |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 500G  |     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA KOALA 90G   |     3,000|      11,70|       0,00|     0,00
       0|              |          |      0-00                 |COLA BRANCA MAX COLA 90G|     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA COALA 40G          |    17,000|      37,40|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOLP|     2,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA DE CONTATO BRASCOPL|     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA DO ARTESAO SILICONE|     1,000|       7,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ESC BAST TRIS 40G  |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR BAMBINI 40G |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR BAMBINI 90G |     1,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA 40G QUIN|     5,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA ISOPOR EVA KOALA 90|     1,000|       7,80|       0,00|     0,00
       0|              |          |      0-00                 |COLA JEANS ACRILEX 20G  |     2,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA PANO ACRILEX 35G   |     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO FINO |    47,000|      47,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA QUENTE BASTAO GROS |     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA RENDBOND 1 20G     |     2,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE 100G RENDI|     3,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA SILICONE LIQ 50G RE|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |COLA TEK BOND A793      |     6,000|      76,80|       0,00|     0,00
       0|              |          |      0-00                 |COMP ESC LEOELEO PASTEL |     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |COMPASSO ESCOLAR METAL S|     1,000|       8,40|       0,00|     0,00
       0|              |          |      0-00                 |CONFETEMANIA 100G       |     2,000|       7,90|       0,00|     0,00
       0|              |          |      0-00                 |CONHECENDO AS VOGAIS 2  |     2,000|       6,00|       0,00|     0,00
       0|              |          |      0-00                 |CONTRATO DE LOCACAO ANIM|    12,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CORANTE TUPY CORES      |     8,000|      35,60|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

