                                                       ITENS VENDIDOS NO PERIODO
 /01/2025  a  31/01/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
       0|              |          |      0-00                 |BONECO MT2401           |     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA BRANCA GRANDE F|     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA DIVERTIDA FANTA|     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA FABER CASTELL T|     9,000|      38,70|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40704        |     8,000|      18,40|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE40710 INTER P|    21,000|      42,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA HE4O705        |     4,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC KIDS 40     |     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MC PRETA       |     1,000|       3,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR 40 QUADR|    10,000|      12,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR CLEAN CO|     4,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DELTA   |     3,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR DUAS COR|     2,000|       2,60|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR FLASH   |     7,000|      13,30|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA MERCUR TRCOLOR |     9,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |BORRACHA PONTEIRA MERCUR|     6,000|       2,10|       0,00|     0,00
       0|              |          |      0-00                 |BRINCADO APR. NUMEROS   |     1,000|      13,90|       0,00|     0,00
       0|              |          |      0-00                 |CACHORRO ESPECIAL       |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 BROCH LA FADINNE|     3,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD D+ 48F RS    |     4,000|      26,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1/4 CD EST GAMES    |     2,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD 1X4 BROC JAND FEM 48|     1,000|       7,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD BROC UNIV CD COST 96|     1,000|      14,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD BROCH FLEX 1/4 LA CR|     1,000|       6,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CARTO E DESEN FLEX 4|     5,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1/8 96F LIGHT    |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 4 ELEM 160F  |     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 48F AMAR     |     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 96F AZUL JAND|     3,000|      23,40|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 1X4 FAST 200F    |     2,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD 96F AMA JAND     |     3,000|      23,40|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD ARMY MASK 20M 320|     1,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BOM D+ MASC 10 MA|     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BR 1X4 PINK 48F  |     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASI 15 300F    |     1,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BRASILIDADE 96F  |     2,000|      19,60|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /01/2025  a  31/01/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAD CD BROC 48F PRETO   |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC 96F VERD    |     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC UNIV  96F FU|     1,000|      14,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROC X FOTO 1M 80|     2,000|      28,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD BROCHURAO PET 80F|     1,000|      14,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART CLIFF 80F   |     6,000|      90,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CART FAST 48F    |     1,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CARTO FADAS 80F  |     1,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CARTO STONE 80F  |     4,000|      70,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CARTOG PETIT 80F |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CIFF FEM 15M 240F|     1,000|      35,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD CLIF MASC 80F 1M |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 10M 140F |     2,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 12M 168F |     3,000|      58,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD FLOWERS 15M 210F |     3,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD GAME 10M 160F    |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LIKE IT 1M 80F   |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LINDINHAS 10M  14|     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD LINDINHAS 1M 80F |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK 12M 192FLS F|     2,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK AMOR 20M 320|     2,000|      80,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MASK WARRIOR 10 M|     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MAXCAR 12 MAT 168|     1,000|      19,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MAXCARS 15M 210F |     1,000|      23,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD MAXICARS 20M 280F|     1,000|      29,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD NATURE 20M 280F  |     2,000|      60,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD PET 1 MAT 80F    |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD POP COLLECTION 10|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD SKATE 1M 80F     |     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD STITCH 10M 160F  |     2,000|     144,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD SUPER CHIC 20M 40|     1,000|      52,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WAY MASK 12M 192F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD WOOF 1M 80F      |     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-PHOTO 1M 80F   |     1,000|      13,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X-SURFING 12M 168|     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X MOTO 10M 140F  |     2,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X MOTO 20M 280F  |     2,000|      60,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X PICKUP 12M 168F|     1,000|      20,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD X SURFING 20M 280|     3,000|      88,50|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XANIMAL 15M 210F |     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD XGIRLS 1M 80F    |     1,000|      12,80|       0,00|     0,00
       0|              |          |      0-00                 |CAD CD4 96F PRET        |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CAD CDKBOM FEM 15M 300F |     2,000|      72,00|       0,00|     0,00
       0|              |          |      0-00                 |CADER CD BRASILI 20 M   |     1,000|      41,00|       0,00|     0,00
       0|              |          |      0-00                 |CADER CD MAXCARS 10M    |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN AT MEDIA 1X8 48F |     2,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERN C D1X8 DISNEY    |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERN C DURA 1X8 KRAFT |     2,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 1/8 LA CREM|     2,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 1/8 MONO 80|     2,000|      16,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /01/2025  a  31/01/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CADERNETA CD 1/8 STILO 8|     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 1/9 STILO  |     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD 7,5X10,5CM |     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNETA CD LUMI 1X8 96|     1,000|       9,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO  CD 1X4 48 F JAN|     1,000|       5,80|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 96FLS FAST  |     5,000|      42,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 1/4 96FLS HOJAS |     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10 MAT 140FLS BI|     2,000|      34,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 10MAT 140FLS NAT|     1,000|      17,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO 20MAT SPORT     |     1,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO BRASILI 1X4 48F |    17,000|      59,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO BROCHURA CAPA DU|     1,000|      13,90|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO C D BRACHURAO VE|     1,000|      12,90|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CARTO FLEX 96F  |     4,000|      54,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 1/4 COST WOND|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 140FLS |     1,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     2,000|      44,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 10MAT 160FLS |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD 12MAT SUPER C|     2,000|      68,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ACT 1M 80F JA|     1,000|      13,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD ARMY 1M 80F J|     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FAST 20M 320F|     2,000|      80,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 15M 240|     1,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD FEMME 1M 80F |     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GAMER 15M 240|     1,000|      32,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD GIRL 1M 80F J|     2,000|      27,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 10M 160F|     3,000|      67,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MASK 12M 192F|     1,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD MAXICARS IM 8|     1,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD NATURE 1M 80F|     1,000|      11,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD PRETO  1X4  4|     4,000|      25,20|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD WAY MASK 10M |     1,000|      22,50|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD X MOTO 12M 16|     2,000|      40,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CD X SPORT 1M 80|     2,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CP 1/4 COST COP |     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CP 1/4 COST FURR|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO CP 1/4 COST TALE|     1,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO D+ CD 1/4 48FLS |     2,000|      12,00|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE BOLSO        |     3,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CADERNO DE MUSICA 40F   |     2,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CADRENO CD FAST 1M 80F J|     3,000|      40,50|       0,00|     0,00
       0|              |          |      0-00                 |CAIXA ARQUIVO MORTO PAPE|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CALCULADORA KENKO KK-119|    19,000|     438,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 1            |     5,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 2            |     2,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 3            |     1,000|       1,80|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA 4            |     2,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA LET|     1,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CALIGRAFIA DIVERTIDA LET|     3,000|      12,00|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

                                                       ITENS VENDIDOS NO PERIODO
 /01/2025  a  31/01/2025
  ----------------------------------------------------------------------------------------------------------------------------------
  Pedido|    NF/ECF    |Data      |Cliente                    |Descricao               |Qtidade   |Total Venda|Total Custo|Canc/Devo
  ----------------------------------------------------------------------------------------------------------------------------------
       0|              |          |      0-00                 |CAM HORANGER CARGAS 525 |     0,000|      23,00|       0,00|    23,00
       0|              |          |      0-00                 |CAM HORANGER CLAS CONST |     1,000|      22,00|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO BETONEIRA BEACH|     1,000|      26,50|       0,00|     0,00
       0|              |          |      0-00                 |CAMINHAO C/CAVALO       |     1,000|      11,00|       0,00|     0,00
       0|              |          |      0-00                 |CAN COMP 0,4 MICROLIN VM|     3,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC 4 CORES      |     1,000|       9,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CELEBRATIO PR|     1,000|       6,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CELEBRATION A|     5,000|      33,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL 1.6 A|     2,000|       4,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL AZ   |    64,000|      76,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRI|    77,000|      77,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRIT|    38,000|      38,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ESCRITO|    25,000|      25,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL PRETA|    53,000|      63,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA|     6,000|      10,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRAA|     6,000|      10,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL ULTRA1|     1,000|       1,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL UP SO|     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERDE|     6,000|       7,20|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC CRISTAL VERME|    19,000|      22,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC FASHION AZ   |     1,000|       1,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BIC SHIMMERS FASH|     1,000|       2,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA BONEQUINHA SB010 |     1,000|       8,70|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR  07 VER|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 AZUL|    14,000|      16,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07 PRET|     3,000|       3,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR 07B 1,2|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR AZUL 1,|     1,000|       1,40|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR ECONOMI|     1,000|       1,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|    10,000|      50,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     3,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR MICROLI|     2,000|      10,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA COMPACTOR TOP 200|    18,000|      18,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA CORRETIVA FRAMA P|     2,000|       9,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA CORRETIVO BRW 9ML|     2,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA ESFEROGRAFICA AZU|     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HID FC 12        |     1,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HIDROCOR LEO&LO 1|     2,000|      15,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA HIDROGRAFICA LEO |     1,000|       8,80|       0,00|     0,00
       0|              |          |      0-00                 |CANETA MOLIN  GEL NET OU|     1,000|       8,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT FINE AZ 07 |     4,000|      14,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PILOT MEDIA PR M |     1,000|       3,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETA PONTA FINA TOK 10|     3,000|      39,00|       0,00|     0,00
       0|              |          |      0-00                 |CANETA TRILUX AZUL FABER|     6,000|       9,60|       0,00|     0,00
       0|              |          |      0-00                 |CANETA UNICORNIO        |     1,000|       8,50|       0,00|     0,00
       0|              |          |      0-00                 |CANETE CIS SPIRO 07MM SO|    27,000|      98,80|       0,00|     0,00
       0|              |          |      0-00                 |CANTETA BIC F ENEM      |    21,000|      21,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO P/ TECIDO CORES |     2,000|       5,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MANUSCRITO |    40,000|      30,00|       0,00|     0,00
       0|              |          |      0-00                 |CARBONO PARA MAQUINA PRE|     3,000|       2,25|       0,00|     0,00
  ----------------------------------------------------------------------------------------------------------------------------------

  Terca-Feira, 29 de Julho de 2025

